id,sku_id,product_name,price,sub_category_id,last_updated_at
575,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,2.67,3,2024-12-13
576,OFF-AR-10003190,Newell 32,2.88,3,2024-12-13
577,OFF-AR-10003217,Newell 316,4.89,3,2024-12-13
578,OFF-AR-10003251,Prang Drawing Pencil Set,2.78,3,2024-12-13
579,OFF-AR-10003338,Eberhard Faber 3 1/2 Golf Pencils,7.44,3,2024-12-13
580,OFF-AR-10003373,Boston School Pro Electric Pencil Sharpener; 1670,24.78,3,2024-12-13
581,OFF-AR-10003394,Newell 332,2.94,3,2024-12-13
582,OFF-AR-10003405,Dixon My First Ticonderoga Pencil; #2,4.68,3,2024-12-13
583,OFF-AR-10003469,Nontoxic Chalk,1.76,3,2024-12-13
584,OFF-AR-10003477,4009 Highlighters,1.34,3,2024-12-13
585,OFF-AR-10003478,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters; 4/Pack,6.51,3,2024-12-13
586,OFF-AR-10003481,Newell 348,3.28,3,2024-12-13
587,OFF-AR-10003504,Newell 347,4.28,3,2024-12-13
588,OFF-AR-10003514,4009 Highlighters by Sanford,3.98,3,2024-12-13
589,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,4.86,3,2024-12-13
590,OFF-AR-10003582,Boston Electric Pencil Sharpener; Model 1818; Charcoal Black,22.52,3,2024-12-13
591,OFF-AR-10003602,Quartet Omega Colored Chalk; 12/Pack,5.84,3,2024-12-13
592,OFF-AR-10003631,Staples in misc. colors,3.87,3,2024-12-13
593,OFF-AR-10003651,Newell 350,3.28,3,2024-12-13
594,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,27.66,3,2024-12-13
595,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,3,2024-12-13
596,OFF-AR-10003727,Berol Giant Pencil Sharpener,16.99,3,2024-12-13
597,OFF-AR-10003732,Newell 333,2.22,3,2024-12-13
598,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,11.55,3,2024-12-13
599,OFF-AR-10003759,Crayola Anti Dust Chalk; 12/Pack,1.82,3,2024-12-13
600,OFF-AR-10003770,Newell 340,2.88,3,2024-12-13
601,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,3,2024-12-13
602,OFF-AR-10003811,Newell 327,2.21,3,2024-12-13
603,OFF-AR-10003829,Newell 35,3.28,3,2024-12-13
604,OFF-AR-10003856,Newell 344,2.78,3,2024-12-13
605,OFF-AR-10003876,Avery Hi-Liter GlideStik Fluorescent Highlighter; Yellow Ink,3.26,3,2024-12-13
606,OFF-AR-10003896,Stride Job 150 Highlighters; Chisel Tip; Assorted Colors,5.98,3,2024-12-13
607,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,3,2024-12-13
608,OFF-AR-10003958,Newell 337,2.62,3,2024-12-13
609,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,3.85,3,2024-12-13
610,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,34.99,3,2024-12-13
611,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,28.78,3,2024-12-13
612,OFF-AR-10004027,Binney & Smith inkTank Erasable Desk Highlighter; Chisel Tip; Yellow; 12/Box,2.02,3,2024-12-13
613,OFF-AR-10004042,BOSTON Model 1800 Electric Pencil Sharpeners; Putty/Woodgrain,17.98,3,2024-12-13
614,OFF-AR-10004062,Staples in misc. colors,10.48,3,2024-12-13
615,OFF-AR-10004078,Newell 312,4.67,3,2024-12-13
616,OFF-AR-10004165,Binney & Smith inkTank Erasable Pocket Highlighter; Chisel Tip; Yellow,2.28,3,2024-12-13
617,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,3,2024-12-13
618,OFF-AR-10004269,Newell 31,4.13,3,2024-12-13
619,OFF-AR-10004272,Newell 308,1.68,3,2024-12-13
620,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,9.59,3,2024-12-13
621,OFF-AR-10004441,BIC Brite Liner Highlighters,3.31,3,2024-12-13
622,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,14.64,3,2024-12-13
623,OFF-AR-10004511,Sanford Colorific Scented Colored Pencils; 12/Pack,4.28,3,2024-12-13
624,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,1.31,3,2024-12-13
625,OFF-AR-10004587,Boston 1827 Commercial Additional Cutter; Drive Gear & Gear Rack for 1606,19.83,3,2024-12-13
626,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,22.99,3,2024-12-13
627,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,20.15,3,2024-12-13
628,OFF-AR-10004685,Binney & Smith Crayola Metallic Colored Pencils; 8-Color Set,3.7,3,2024-12-13
629,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,21.38,3,2024-12-13
630,OFF-AR-10004707,Staples in misc. colors,2.48,3,2024-12-13
631,OFF-AR-10004752,Blackstonian Pencils,2.67,3,2024-12-13
632,OFF-AR-10004757,Crayola Colored Pencils,3.28,3,2024-12-13
633,OFF-AR-10004790,Staples in misc. colors,9.58,3,2024-12-13
634,OFF-AR-10004817,Colorific Watercolor Pencils,5.16,3,2024-12-13
635,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,5.36,3,2024-12-13
636,OFF-AR-10004956,Newell 33,4.46,3,2024-12-13
637,OFF-AR-10004974,Newell 342,3.28,3,2024-12-13
638,OFF-AR-10004999,Newell 315,5.98,3,2024-12-13
639,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,3.27,4,2024-12-13
640,OFF-BI-10000042,Pressboard Data Binder; Crimson; 12 X 8 1/2,4.27,4,2024-12-13
641,OFF-BI-10000050,Angle-D Binders with Locking Rings; Label Holders,1.46,4,2024-12-13
642,OFF-BI-10000069,GBC Prepunched Paper; 19-Hole; for Binding Systems; 24-lb,4.5,4,2024-12-13
643,OFF-BI-10000070,GBC Prepunched Paper; 19-Hole; for Binding Systems; 26-lb,15.01,4,2024-12-13
644,OFF-BI-10000088,GBC Imprintable Covers,8.78,4,2024-12-13
645,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,5.98,4,2024-12-13
646,OFF-BI-10000138,Acco Translucent Poly Ring Binders,4.68,4,2024-12-13
647,OFF-BI-10000145,Zipper Ring Binder Pockets,3.12,4,2024-12-13
648,OFF-BI-10000174,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders; Clear,4.64,4,2024-12-13
649,OFF-BI-10000201,Avery Triangle Shaped Sheet Lifters; Black; 2/Pack,0.49,4,2024-12-13
650,OFF-BI-10000216,Mead 1st Gear 2 Zipper Binder; Asst. Colors,10.38,4,2024-12-13
651,OFF-BI-10000279,Acco Recycled 2 Capacity Laser Printer Hanging Data Binders,2.89,4,2024-12-13
652,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,1.57,4,2024-12-13
653,OFF-BI-10000301,GBC Instant Report Kit,6.47,4,2024-12-13
654,OFF-BI-10000309,GBC Twin Loop Wire Binding Elements; 9/16 Spine; Black,15.22,4,2024-12-13
655,OFF-BI-10000315,Poly Designer Cover & Back,15.19,4,2024-12-13
656,OFF-BI-10000320,GBC Plastic Binding Combs,1.48,4,2024-12-13
657,OFF-BI-10000343,Pressboard Covers with Storage Hooks; 9 1/2 x 11; Light Blue,3.93,4,2024-12-13
658,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,1.72,4,2024-12-13
659,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,16.03,4,2024-12-13
660,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,1.04,4,2024-12-13
661,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,608.78,4,2024-12-13
662,OFF-BI-10000546,Avery Durable Binders,0.86,4,2024-12-13
663,OFF-BI-10000591,Avery Binder Labels,1.17,4,2024-12-13
664,OFF-BI-10000605,Acco Pressboard Covers with Storage Hooks; 9 1/2 x 11; Executive Red,3.81,4,2024-12-13
665,OFF-BI-10000632,Satellite Sectional Post Binders,34.73,4,2024-12-13
666,OFF-BI-10000666,Surelock Post Binders,9.17,4,2024-12-13
667,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,0.85,4,2024-12-13
668,OFF-BI-10000773,Insertable Tab Post Binder Dividers,2.41,4,2024-12-13
669,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,36.29,4,2024-12-13
670,OFF-BI-10000822,Acco PRESSTEX Data Binder with Storage Hooks; Light Blue; 9 1/2 X 11,4.3,4,2024-12-13
671,OFF-BI-10000829,Avery Non-Stick Binders,3.59,4,2024-12-13
672,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,2.64,4,2024-12-13
673,OFF-BI-10000848,Angle-D Ring Binders,1.64,4,2024-12-13
674,OFF-BI-10000948,GBC Laser Imprintable Binding System Covers; Desert Sand,14.27,4,2024-12-13
675,OFF-BI-10000962,Acco Flexible ACCOHIDE Square Ring Data Binder; Dark Blue; 11 1/2 X 14 7/8,13.02,4,2024-12-13
676,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,6.08,4,2024-12-13
677,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,4.27,4,2024-12-13
678,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,7.31,4,2024-12-13
679,OFF-BI-10001071,GBC ProClick Punch Binding System,63.98,4,2024-12-13
680,OFF-BI-10001072,GBC Clear Cover; 8-1/2 x 11; unpunched; 25 covers per pack,15.16,4,2024-12-13
681,OFF-BI-10001078,Acco PRESSTEX Data Binder with Storage Hooks; Dark Blue; 14 7/8 X 11,5.38,4,2024-12-13
682,OFF-BI-10001097,Avery Hole Reinforcements,1.87,4,2024-12-13
683,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,4.28,4,2024-12-13
684,OFF-BI-10001107,GBC White Gloss Covers; Plain Front,2.9,4,2024-12-13
685,OFF-BI-10001116,Wilson Jones 1 Hanging DublLock Ring Binders,1.58,4,2024-12-13
686,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,1889.99,4,2024-12-13
687,OFF-BI-10001132,Acco PRESSTEX Data Binder with Storage Hooks; Dark Blue; 9 1/2 X 11,1.61,4,2024-12-13
688,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,27.63,4,2024-12-13
689,OFF-BI-10001191,Canvas Sectional Post Binders,25.46,4,2024-12-13
690,OFF-BI-10001196,Avery Flip-Chart Easel Binder; Black,4.48,4,2024-12-13
691,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,4,2024-12-13
692,OFF-BI-10001267,Universal Recycled Hanging Pressboard Report Binders; Letter Size,1.23,4,2024-12-13
693,OFF-BI-10001294,Fellowes Binding Cases,11.7,4,2024-12-13
694,OFF-BI-10001308,GBC Standard Plastic Binding Systems Combs,5.02,4,2024-12-13
695,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,896.99,4,2024-12-13
696,OFF-BI-10001460,Plastic Binding Combs,12.12,4,2024-12-13
697,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,22.92,4,2024-12-13
698,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,4.2,4,2024-12-13
699,OFF-BI-10001525,Acco Pressboard Covers with Storage Hooks; 14 7/8 x 11; Executive Red,3.05,4,2024-12-13
700,OFF-BI-10001543,GBC VeloBinder Manual Binding System,10.8,4,2024-12-13
701,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,2.74,4,2024-12-13
702,OFF-BI-10001575,GBC Linen Binding Covers,9.29,4,2024-12-13
703,OFF-BI-10001597,Wilson Jones Ledger-Size; Piano-Hinge Binder; 2; Blue,40.98,4,2024-12-13
704,OFF-BI-10001617,GBC Wire Binding Combs,8.27,4,2024-12-13
705,OFF-BI-10001628,Acco Data Flex Cable Posts For Top & Bottom Load Binders; 6 Capacity,10.43,4,2024-12-13
706,OFF-BI-10001634,Wilson Jones Active Use Binders,7.28,4,2024-12-13
707,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,2.53,4,2024-12-13
708,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,19.94,4,2024-12-13
709,OFF-BI-10001670,Vinyl Sectional Post Binders,30.16,4,2024-12-13
710,OFF-BI-10001679,GBC Instant Index System for Binding Systems,1.78,4,2024-12-13
711,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,19.19,4,2024-12-13
712,OFF-BI-10001721,Trimflex Flexible Post Binders,4.28,4,2024-12-13
713,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,1.48,4,2024-12-13
714,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,5.34,4,2024-12-13
715,OFF-BI-10001759,Acco Pressboard Covers with Storage Hooks; 14 7/8 x 11; Dark Blue,3.05,4,2024-12-13
716,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,34.64,4,2024-12-13
717,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,1.96,4,2024-12-13
718,OFF-BI-10001890,Avery Poly Binder Pockets,3.58,4,2024-12-13
719,OFF-BI-10001900,DXL Angle-View Binders with Locking Rings; Black,4.79,4,2024-12-13
720,OFF-BI-10001922,Storex Dura Pro Binders,4.75,4,2024-12-13
721,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,4.35,4,2024-12-13
722,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,20.98,4,2024-12-13
723,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,3.18,4,2024-12-13
724,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,0.36,4,2024-12-13
725,OFF-BI-10002026,Avery Arch Ring Binders,11.62,4,2024-12-13
726,OFF-BI-10002049,UniKeep View Case Binders,4.89,4,2024-12-13
727,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,1.16,4,2024-12-13
728,OFF-BI-10002072,Cardinal Slant-D Ring Binders,2.61,4,2024-12-13
729,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,6.66,4,2024-12-13
730,OFF-BI-10002103,Cardinal Slant-D Ring Binder; Heavy Gauge Vinyl,6.95,4,2024-12-13
731,OFF-BI-10002133,Wilson Jones Elliptical Ring 3 1/2 Capacity Binders; 800 sheets,8.56,4,2024-12-13
732,OFF-BI-10002160,Acco Hanging Data Binders,3.81,4,2024-12-13
733,OFF-BI-10002194,Cardinal Hold-It CD Pocket,6.38,4,2024-12-13
734,OFF-BI-10002215,Wilson Jones Hanging View Binder; White; 1,5.68,4,2024-12-13
735,OFF-BI-10002225,Square Ring Data Binders; Rigid 75 Pt. Covers; 11 x 14-7/8,4.13,4,2024-12-13
736,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,4.46,4,2024-12-13
737,OFF-BI-10002353,GBC VeloBind Cover Sets,12.35,4,2024-12-13
738,OFF-BI-10002393,Binder Posts,5.74,4,2024-12-13
739,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,4,2024-12-13
740,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,12.53,4,2024-12-13
741,OFF-BI-10002429,Premier Elliptical Ring Binder; Black,9.13,4,2024-12-13
742,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,5.06,4,2024-12-13
743,OFF-BI-10002437,Recycled Premium Regency Composition Covers,12.22,4,2024-12-13
744,OFF-BI-10002498,Clear Mylar Reinforcing Strips,14.95,4,2024-12-13
745,OFF-BI-10002557,Presstex Flexible Ring Binders,1.37,4,2024-12-13
746,OFF-BI-10002571,Avery Framed View Binder; EZD Ring (Locking); Navy; 1 1/2,7.98,4,2024-12-13
747,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,2.38,4,2024-12-13
748,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,2.86,4,2024-12-13
749,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,10.29,4,2024-12-13
750,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.58,4,2024-12-13
751,OFF-BI-10002794,Avery Trapezoid Ring Binder; 3 Capacity; Black; 1040 sheets,32.78,4,2024-12-13
752,OFF-BI-10002799,SlimView Poly Binder; 3/8,4.14,4,2024-12-13
753,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,0.4,4,2024-12-13
754,OFF-BI-10002824,Recycled Easel Ring Binders,2.98,4,2024-12-13
755,OFF-BI-10002827,Avery Durable Poly Binders,4.42,4,2024-12-13
756,OFF-BI-10002852,Ibico Standard Transparent Covers,16.48,4,2024-12-13
757,OFF-BI-10002854,Performers Binder/Pad Holder; Black,28.03,4,2024-12-13
758,OFF-BI-10002867,GBC Recycled Regency Composition Covers,47.82,4,2024-12-13
759,OFF-BI-10002897,Black Avery Memo-Size 3-Ring Binder; 5 1/2 x 8 1/2,2.94,4,2024-12-13
760,OFF-BI-10002931,Avery Trapezoid Extra Heavy Duty 4 Binders,12.58,4,2024-12-13
761,OFF-BI-10002949,Prestige Round Ring Binders,1.22,4,2024-12-13
762,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.66,4,2024-12-13
763,OFF-BI-10002976,ACCOHIDE Binder by Acco,3.3,4,2024-12-13
764,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.36,4,2024-12-13
765,OFF-BI-10003007,Premium Transparent Presentation Covers; No Pattern/Clear; 8 1/2 x 11,31.02,4,2024-12-13
766,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,67.19,4,2024-12-13
767,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,1.06,4,2024-12-13
768,OFF-BI-10003166,GBC Plasticlear Binding Covers,3.44,4,2024-12-13
769,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,2.99,4,2024-12-13
770,OFF-BI-10003274,Avery Durable Slant Ring Binders; No Labels,1.19,4,2024-12-13
771,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,8.73,4,2024-12-13
772,OFF-BI-10003305,Avery Hanging File Binders,4.78,4,2024-12-13
773,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,3.86,4,2024-12-13
774,OFF-BI-10003350,Acco Expandable Hanging Binders,1.91,4,2024-12-13
775,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,3.98,4,2024-12-13
776,OFF-BI-10003364,Binding Machine Supplies,23.34,4,2024-12-13
777,OFF-BI-10003429,Cardinal HOLDit! Binder Insert Strips;Extra Strips,5.06,4,2024-12-13
778,OFF-BI-10003460,Acco 3-Hole Punch,0.88,4,2024-12-13
779,OFF-BI-10003476,Avery Metallic Poly Binders,1.72,4,2024-12-13
780,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.79,4,2024-12-13
781,OFF-BI-10003529,Avery Round Ring Poly Binders,0.85,4,2024-12-13
782,OFF-BI-10003638,GBC Durable Plastic Covers,19.35,4,2024-12-13
783,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,105.2,4,2024-12-13
784,OFF-BI-10003655,Durable Pressboard Binders,3.8,4,2024-12-13
785,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,51,4,2024-12-13
786,OFF-BI-10003669,3M Organizer Strips,4.32,4,2024-12-13
787,OFF-BI-10003676,GBC Standard Recycled Report Covers; Clear Plastic Sheets,3.23,4,2024-12-13
788,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,17.59,4,2024-12-13
789,OFF-BI-10003694,Avery 3 1/2 Diskette Storage Pages; 10/Pack,10.44,4,2024-12-13
790,OFF-BI-10003707,Aluminum Screw Posts,3.05,4,2024-12-13
791,OFF-BI-10003708,Acco Four Pocket Poly Ring Binder with Label Holder; Smoke; 1,1.49,4,2024-12-13
792,OFF-BI-10003712,Acco Pressboard Covers with Storage Hooks; 14 7/8 x 11; Light Blue,1.47,4,2024-12-13
793,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,98.39,4,2024-12-13
794,OFF-BI-10003719,Large Capacity Hanging Post Binders,7.49,4,2024-12-13
795,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,3.34,4,2024-12-13
796,OFF-BI-10003784,Computer Printout Index Tabs,1.34,4,2024-12-13
797,OFF-BI-10003876,Green Canvas Binder for 8-1/2 x 14 Sheets,34.24,4,2024-12-13
798,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,6.17,4,2024-12-13
799,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,387.99,4,2024-12-13
800,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,5.82,4,2024-12-13
801,OFF-BI-10003981,Avery Durable Plastic 1 Binders,3.63,4,2024-12-13
802,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,16.62,4,2024-12-13
803,OFF-BI-10003984,Lock-Up Easel Spel-Binder,22.82,4,2024-12-13
804,OFF-BI-10004001,GBC Recycled VeloBinder Covers,17.04,4,2024-12-13
805,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,17.3,4,2024-12-13
806,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,0.83,4,2024-12-13
807,OFF-BI-10004040,Wilson Jones Impact Binders,1.04,4,2024-12-13
808,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,1.77,4,2024-12-13
809,OFF-BI-10004099,GBC VeloBinder Strips,1.54,4,2024-12-13
810,OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,2.91,4,2024-12-13
811,OFF-BI-10004140,Avery Non-Stick Binders,3.59,4,2024-12-13
812,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,0.95,4,2024-12-13
813,OFF-BI-10004182,Economy Binders,1.66,4,2024-12-13
814,OFF-BI-10004187,3-ring staple pack,1.88,4,2024-12-13
815,OFF-BI-10004209,Fellowes Twister Kit; Gray/Clear; 3/pkg,8.04,4,2024-12-13
816,OFF-BI-10004224,Catalog Binders with Expanding Posts,53.82,4,2024-12-13
817,OFF-BI-10004230,GBC Recycled Grain Textured Covers,27.63,4,2024-12-13
818,OFF-BI-10004233,GBC Pre-Punched Binding Paper; Plastic; White; 8-1/2 x 11,12.79,4,2024-12-13
819,OFF-BI-10004236,XtraLife ClearVue Slant-D Ring Binder; White; 3,14.68,4,2024-12-13
820,OFF-BI-10004308,Avery Legal 4-Ring Binder,16.78,4,2024-12-13
821,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,51.9,4,2024-12-13
822,OFF-BI-10004330,GBC Velobind Prepunched Cover Sets; Regency Series,11.09,4,2024-12-13
823,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,2.03,4,2024-12-13
824,OFF-BI-10004364,Storex Dura Pro Binders,5.94,4,2024-12-13
825,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,336.78,4,2024-12-13
826,OFF-BI-10004410,C-Line Peel & Stick Add-On Filing Pockets; 8-3/4 x 5-1/8; 10/Pack,1.91,4,2024-12-13
827,OFF-BI-10004465,Avery Durable Slant Ring Binders,1.58,4,2024-12-13
828,OFF-BI-10004492,Tuf-Vin Binders,31.58,4,2024-12-13
829,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,6.58,4,2024-12-13
830,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,49.79,4,2024-12-13
831,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,4,2024-12-13
832,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,94.79,4,2024-12-13
833,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,41.92,4,2024-12-13
834,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,294.39,4,2024-12-13
835,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,304.99,4,2024-12-13
836,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,17.3,4,2024-12-13
837,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,0.65,4,2024-12-13
838,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,11.87,4,2024-12-13
839,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4.82,4,2024-12-13
840,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,18.94,4,2024-12-13
841,OFF-BI-10004781,GBC Wire Binding Strips,9.52,4,2024-12-13
842,OFF-BI-10004817,GBC Personal VeloBind Strips,9.58,4,2024-12-13
843,OFF-BI-10004826,JM Magazine Binder,16.51,4,2024-12-13
844,OFF-BI-10004828,GBC Poly Designer Binding Covers,13.39,4,2024-12-13
845,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,0.83,4,2024-12-13
846,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,11.5,4,2024-12-13
847,OFF-BI-10004967,Round Ring Binders,0.42,4,2024-12-13
848,OFF-BI-10004970,ACCOHIDE 3-Ring Binder; Blue; 1,3.3,4,2024-12-13
849,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,1088.79,4,2024-12-13
850,OFF-EN-10000056,Cameo Buff Policy Envelopes,49.78,8,2024-12-13
851,OFF-EN-10000461,#10- 4 1/8 x 9 1/2 Recycled Envelopes,6.99,8,2024-12-13
852,OFF-EN-10000483,White Envelopes; White Envelopes with Clear Poly Window,15.25,8,2024-12-13
853,OFF-EN-10000781,#10- 4 1/8 x 9 1/2 Recycled Envelopes,6.99,8,2024-12-13
854,OFF-EN-10000927,Jet-Pak Recycled Peel N Seal Padded Mailers,28.71,8,2024-12-13
855,OFF-EN-10001028,Staple envelope,9.58,8,2024-12-13
856,OFF-EN-10001099,Staple envelope,9.78,8,2024-12-13
857,OFF-EN-10001137,#10 Gummed Flap White Envelopes; 100/Box,3.3,8,2024-12-13
858,OFF-EN-10001141,Manila Recycled Extra-Heavyweight Clasp Envelopes; 6 x 9,10.98,8,2024-12-13
859,OFF-EN-10001219,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,7.64,8,2024-12-13
860,OFF-EN-10001335,White Business Envelopes with Contemporary Seam; Recycled White Business Envelopes,8.75,8,2024-12-13
861,OFF-EN-10001415,Staple envelope,5.58,8,2024-12-13
862,OFF-EN-10001434,Strathmore #10 Envelopes; Ultimate White,52.71,8,2024-12-13
863,OFF-EN-10001453,Tyvek Interoffice Envelopes; 9 1/2 x 12 1/2; 100/Box,60.98,8,2024-12-13
864,OFF-EN-10001509,Poly String Tie Envelopes,2.04,8,2024-12-13
865,OFF-EN-10001532,Brown Kraft Recycled Envelopes,16.98,8,2024-12-13
866,OFF-EN-10001535,Grip Seal Envelopes,3.54,8,2024-12-13
867,OFF-EN-10001539,Staple envelope,7.78,8,2024-12-13
868,OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,14.9,8,2024-12-13
869,OFF-EN-10001990,Staple envelope,5.68,8,2024-12-13
870,OFF-EN-10002230,Airmail Envelopes,67.14,8,2024-12-13
871,OFF-EN-10002312,#10 Self-Seal White Envelopes,8.87,8,2024-12-13
872,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,12.78,8,2024-12-13
873,OFF-EN-10002504,Tyvek  Top-Opening Peel & Seel Envelopes; Plain White,21.74,8,2024-12-13
874,OFF-EN-10002592,Peel & Seel Recycled Catalog Envelopes; Brown,11.58,8,2024-12-13
